<s>	0.042392770763831016
Valkyria	2.9316517957724496e-05
Chronicles	2.5516228592834282e-05
III	0.000125409549041377
Senj	2.714492403493009e-06
no	0.0006509352783576235
unk	0.029655829508161122
Japanese	0.00013843911257814344
lit	1.574405594025945e-05
</s>	0.042392770763831016
of	0.030884951668462755
the	0.06143493497433448
Battlefield	2.171593922794407e-06
commonly	6.18904267996406e-05
referred	0.00011183708702391197
to	0.021276191458578203
as	0.007611979597875095
outside	0.0001525544730763071
Japan	0.00011509447790810357
is	0.006317709619889629
a	0.01859427296392711
tactical	1.3572462017465044e-05
role	0.00031922430665077785
playing	0.00017155591990075815
video	0.0003333396671489415
game	0.0010021905953696189
developed	0.00023018895581620715
by	0.006595130743526615
Sega	4.8860863262874155e-06
and	0.027472291818791347
MediaVision	1.6286954420958053e-06
for	0.007224350082656293
PlayStation	6.731941160662661e-05
Portable	1.1400868094670637e-05
Released	7.600578729780425e-06
in	0.021436889408864988
January	0.000376228647124131
it	0.0036634789477541646
third	0.00035071241853129674
series	0.0007209691823677431
same	0.0005276973232390409
fusion	2.443043163143708e-05
real	0.00011780897031159658
time	0.001330644176192273
gameplay	4.3974776936586745e-05
its	0.0020070956831427307
predecessors	1.3029563536766442e-05
story	0.00026059127073532886
runs	0.00010532230525552875
parallel	3.583129972610772e-05
first	0.0021612788516611335
follows	6.949100552942103e-05
Nameless	6.514781768383221e-06
penal	2.714492403493009e-06
military	0.0002719921388299995
unit	9.17498432380637e-05
serving	5.483274655055878e-05
nation	6.0261731357544795e-05
Gallia	2.714492403493009e-06
during	0.0010711387024183413
Second	8.957824931526929e-05
Europan	1.6286954420958053e-06
War	0.00041586023621512894
who	0.001608608198309957
perform	6.1347528318942e-05
secret	4.288897997518954e-05
black	0.00019598635153219524
operations	0.0001563547624411973
are	0.0025347930063817714
pitted	4.8860863262874155e-06
against	0.0006840520856802382
Imperial	3.365970580331331e-05
Raven	4.343187845588814e-06
The	0.009556099057256788
began	0.0005982741257298591
development	0.00022313127556712533
carrying	3.5288401245409116e-05
over	0.0010939404386076826
large	0.00045169153594123664
portion	6.840520856802382e-05
work	0.0005749294910598193
done	9.772172652574832e-05
on	0.007425765418995475
II	0.000317595611208682
While	0.00024050402694948057
retained	3.5288401245409116e-05
standard	8.90353508345707e-05
features	0.00018024229559193578
also	0.0020336977086969623
underwent	2.4973330112135682e-05
multiple	5.9175934396147596e-05
adjustments	2.714492403493009e-06
such	0.0008317204724302579
making	0.00024267562087227498
more	0.0012589815767400576
newcomers	2.714492403493009e-06
Character	5.428984806986018e-06
designer	2.823072099632729e-05
Honjou	1.6286954420958053e-06
composer	3.6374198206806316e-05
Hitoshi	1.6286954420958053e-06
Sakimoto	2.714492403493009e-06
both	0.0007008819385818949
returned	0.00023941822998808338
from	0.004854055315926199
previous	0.0002166164937987421
entries	5.971883287684619e-06
along	0.0004913231250322346
with	0.0068437782476865735
director	0.0001568976609218959
Takeshi	3.2573908841916106e-06
Ozawa	1.6286954420958053e-06
A	0.0011943766575369238
team	0.0004875228356673444
writers	9.17498432380637e-05
handled	2.8773619477025893e-05
script	7.274839641361263e-05
s	0.007775392040565375
opening	0.0001552689654798001
theme	0.00010206491437133713
was	0.011392724617460158
sung	2.9316517957724496e-05
May	0.00047232167820778355
n	1.6829852901656654e-05
It	0.0013691899683218737
met	0.00013518172169395184
positive	0.00011943766575369238
sales	7.329129489431124e-05
praised	0.00014603969130792387
western	0.00013192433080976023
critics	0.000181328092553333
After	0.0006020744150947493
release	0.0002817643114825743
received	0.0004250895103870052
downloadable	1.4658258978862248e-05
content	6.29762237610378e-05
an	0.003213416107255024
expanded	5.483274655055878e-05
edition	7.111970097151683e-05
November	0.0003588558957417758
that	0.0076738700246747355
year	0.0008181480104127929
adapted	4.451767541728535e-05
into	0.0013246722929045882
manga	2.8773619477025893e-05
original	0.0003344254641103387
animation	2.2258837708642674e-05
Due	5.7547238954051787e-05
low	0.00021118750899175607
not	0.0021205614656087386
localized	8.143477210479027e-06
but	0.002190595369618858
fan	3.745999516820352e-05
translation	2.768782251562869e-05
compatible	7.0576802490818226e-06
released	0.0005238970338741507
would	0.0012595244752207561
return	0.000181328092553333
franchise	3.9088690610299324e-05
Azure	2.171593922794407e-06
Revolution	4.288897997518954e-05
Gameplay	1.1943766575369238e-05
As	0.0005629857244844501
games	0.000362656185106666
where	0.0008089187362409166
players	0.0002122733059531533
take	0.0002812214130018757
control	0.0002443043163143708
part	0.0006932813598521145
missions	4.451767541728535e-05
enemy	6.351912224173641e-05
forces	0.00025407648896694565
Stories	2.9859416438423096e-05
told	0.00013138143232906162
through	0.0007046822279467851
comic	4.9946660224271364e-05
book	0.00033171097170684566
like	0.0005000095007234122
panels	1.4115360498163645e-05
animated	2.2801736189341273e-05
character	0.0003425689413208177
portraits	1.520115745956085e-05
characters	0.00020141533633918126
speaking	4.886086326287416e-05
partially	3.2031010361217505e-05
voiced	3.474550276471051e-05
speech	4.017448757169653e-05
bubbles	4.8860863262874155e-06
text	5.374694958916157e-05
player	0.00030673764159471
progresses	1.0857969613972035e-05
linear	1.791564986305386e-05
gradually	5.537564503125738e-05
unlocked	4.8860863262874155e-06
maps	1.520115745956085e-05
can	0.000701967735543292
be	0.0025988550271042066
freely	1.1943766575369238e-05
replayed	2.171593922794407e-06
they	0.0015966644317345878
route	0.0001780707016691414
each	0.00047177877972708494
location	0.00010586520373622734
map	2.9316517957724496e-05
varies	1.791564986305386e-05
depending	3.04023149191217e-05
individual	8.632085843107769e-05
approach	8.089187362409166e-05
when	0.001105341306702353
one	0.0018192528088210144
option	3.2031010361217505e-05
selected	8.686375691177628e-05
other	0.0013208720035396981
sealed	1.1400868094670637e-05
off	0.0004408335663272646
Outside	1.520115745956085e-05
rest	0.00014983998067281409
camp	6.840520856802382e-05
units	0.00013952490953954066
customized	3.2573908841916106e-06
growth	6.08046298382434e-05
occurs	4.5060573897983944e-05
Alongside	5.428984806986018e-06
main	0.00035722720029967995
specific	8.523506146968048e-05
sub	2.443043163143708e-05
relating	1.4115360498163645e-05
different	0.0002709063418686023
squad	3.9088690610299324e-05
members	0.0002519048950441512
completion	3.854579212960073e-05
additional	0.00012052346271508959
episodes	0.00010423650829413154
some	0.000797517868146246
them	0.0008040326499146293
having	0.0002524477935248498
higher	8.523506146968048e-05
difficulty	4.2346081494490935e-05
than	0.0009549584275488405
those	0.00034908372308920096
found	0.0005597283336002584
There	0.0003235674944963666
love	0.00014658258978862248
simulation	2.714492403493009e-06
elements	0.00016721273205516936
related	0.00011672317335019938
two	0.0017579052805020725
although	0.0003691709668750492
very	0.0003659135759908576
minor	9.500723412225531e-05
battle	0.0001471254882693211
system	0.0003463692306857079
carried	0.00010152201589063853
directly	9.55501326029539e-05
During	0.0003892582106608975
select	1.9544345305149662e-05
using	0.00022638866645131693
top	0.00030565184463331277
down	0.0004147744392537318
perspective	2.9316517957724496e-05
battlefield	1.845854834375246e-05
once	0.00019598635153219524
moves	5.211825414706577e-05
around	0.00048263674934105697
person	0.00011346578246600777
only	0.0010575662404008763
act	8.740665539247488e-05
per	0.00022204547860572813
turn	0.00010586520373622734
granted	6.514781768383222e-05
turns	4.5060573897983944e-05
at	0.004444166962998754
expense	1.3572462017465044e-05
Each	6.243332528033921e-05
has	0.001803508752880755
field	0.00022475997100922113
distance	8.740665539247488e-05
movement	9.500723412225531e-05
limited	0.0001210663611957882
their	0.0022405420298431296
Action	1.7372751382355257e-05
Up	3.9088690610299324e-05
nine	0.00012975273688696582
assigned	0.00010369360981343294
single	0.00038600081977670583
mission	5.646144199265458e-05
will	0.0004060880635625541
call	8.632085843107769e-05
out	0.0009267277065525132
if	0.0003697138653557478
something	8.90353508345707e-05
happens	1.0857969613972035e-05
health	8.197767058548886e-05
points	0.00016232664572888192
HP	1.6286954420958053e-06
getting	4.3974776936586745e-05
or	0.001973978875820116
being	0.0007730874365148089
knocked	1.9001446824451062e-05
attacks	9.39214371608581e-05
Potentials	1.6286954420958053e-06
skills	2.9859416438423096e-05
unique	6.29762237610378e-05
They	0.0005173822521057675
divided	6.949100552942103e-05
Personal	1.7372751382355257e-05
Potential	2.714492403493009e-06
